iso,country,region,year,population,life_expectancy,gdp_cap
WSM,Samoa,Polynesia Oceania,2000,174454,71.71,4329.698871908928
WSM,Samoa,Polynesia Oceania,2001,175394,71.85,4605.407590909609
WSM,Samoa,Polynesia Oceania,2002,176410,72.01,4777.816892466413
WSM,Samoa,Polynesia Oceania,2003,177481,72.12,4963.256540136691
WSM,Samoa,Polynesia Oceania,2004,178597,72.22,5160.648426345348
WSM,Samoa,Polynesia Oceania,2005,179722,72.22,5341.145764013309
WSM,Samoa,Polynesia Oceania,2006,180874,72.4,5411.705474529231
WSM,Samoa,Polynesia Oceania,2007,182045,72.4,5716.88841769892
WSM,Samoa,Polynesia Oceania,2008,183270,72.49,5736.229371964861
WSM,Samoa,Polynesia Oceania,2009,184553,70.33,5422.160159954051
WSM,Samoa,Polynesia Oceania,2010,185944,72.47,5407.327243686271
WSM,Samoa,Polynesia Oceania,2011,187469,72.5,5673.415930100443
WSM,Samoa,Polynesia Oceania,2012,189089,72.35,5647.456969998255
WSM,Samoa,Polynesia Oceania,2013,190712,72.61,5490.938493644868
WSM,Samoa,Polynesia Oceania,2014,192220,72.66,5524.070627406098
WSM,Samoa,Polynesia Oceania,2015,193510,72.72,5566.811529119942
WSM,Samoa,Polynesia Oceania,2016,194540,72.79,5934.577433946746
WSM,Samoa,Polynesia Oceania,2017,195358,72.88,6069.604787108795
WSM,Samoa,Polynesia Oceania,2018,196128,73.02,6089.303266234296
WSM,Samoa,Polynesia Oceania,2019,197093,73.15,6238.649429457159
WSM,Samoa,Polynesia Oceania,2020,198410,73.28,6456.176528400786
STP,Sao Tome and Principe,Middle Africa,1957,61027,50.62,1366
STP,Sao Tome and Principe,Middle Africa,1958,62347,51.24,1497
STP,Sao Tome and Principe,Middle Africa,1959,63509,51.86,1340
STP,Sao Tome and Principe,Middle Africa,1960,64294,52.49,1483
STP,Sao Tome and Principe,Middle Africa,1961,64597,53.12,1585.4566001517098
STP,Sao Tome and Principe,Middle Africa,1962,64478,53.74,1681.7769471757808
STP,Sao Tome and Principe,Middle Africa,1963,64237,54.34,1774.009278141881
STP,Sao Tome and Principe,Middle Africa,1964,64278,54.92,1860.244702697657
STP,Sao Tome and Principe,Middle Africa,1965,64884,55.49,1937.6439954380126
STP,Sao Tome and Principe,Middle Africa,1966,66172,56.06,2039.242428821858
STP,Sao Tome and Principe,Middle Africa,1967,68039,56.63,2115.5353547230266
STP,Sao Tome and Principe,Middle Africa,1968,70258,57.23,2187.9814540692873
STP,Sao Tome and Principe,Middle Africa,1969,72501,57.84,2259.4842415966677
STP,Sao Tome and Principe,Middle Africa,1970,74570,58.48,2329.0973179562825
STP,Sao Tome and Principe,Middle Africa,1971,76344,59.23,2400.6009247616053
STP,Sao Tome and Principe,Middle Africa,1972,77930,59.87,2385.9925959194147
STP,Sao Tome and Principe,Middle Africa,1973,79463,60.49,2360.2311012672562
STP,Sao Tome and Principe,Middle Africa,1974,81148,61.05,2434.5050648198353
STP,Sao Tome and Principe,Middle Africa,1975,83134,61.6,2490.2882093968774
STP,Sao Tome and Principe,Middle Africa,1976,85475,62.08,2439.204305352442
STP,Sao Tome and Principe,Middle Africa,1977,88102,62.58,2902.9779687180767
STP,Sao Tome and Principe,Middle Africa,1978,90846,62.91,2884.0519780727827
STP,Sao Tome and Principe,Middle Africa,1979,93458,63.1,3246.867694579383
STP,Sao Tome and Principe,Middle Africa,1980,95788,62.99,3115.891604376331
STP,Sao Tome and Principe,Middle Africa,1981,97767,62.78,2709.372323994804
STP,Sao Tome and Principe,Middle Africa,1982,99478,62.58,2725.646293652868
STP,Sao Tome and Principe,Middle Africa,1983,101064,62.26,2554.780901211114
STP,Sao Tome and Principe,Middle Africa,1984,102826,62.11,2339.6196973528095
STP,Sao Tome and Principe,Middle Africa,1985,104926,62.4,2490.6361912204793
STP,Sao Tome and Principe,Middle Africa,1986,107429,62.82,2283.2972940267528
STP,Sao Tome and Principe,Middle Africa,1987,110259,63.15,2157.0352805666657
STP,Sao Tome and Principe,Middle Africa,1988,113288,63.24,2140.1183620507027
STP,Sao Tome and Principe,Middle Africa,1989,116313,62.29,2146.04765589401
STP,Sao Tome and Principe,Middle Africa,1990,119211,63.25,2040.9548867134745
STP,Sao Tome and Principe,Middle Africa,1991,121949,63.44,2019.1354746656389
STP,Sao Tome and Principe,Middle Africa,1992,124574,63.5,1994.7984250325107
STP,Sao Tome and Principe,Middle Africa,1993,127066,63.53,1984.7279287929107
STP,Sao Tome and Principe,Middle Africa,1994,129426,63.73,1994.7984253550292
STP,Sao Tome and Principe,Middle Africa,1995,131679,63.78,1998.9944714039445
STP,Sao Tome and Principe,Middle Africa,1996,133799,63.63,1991.4415952286638
STP,Sao Tome and Principe,Middle Africa,1997,135831,63.66,1972.139798720469
STP,Sao Tome and Principe,Middle Africa,1998,137855,63.8,1980.5318849515795
STP,Sao Tome and Principe,Middle Africa,1999,139964,64.17,1988.0847575090738
STP,Sao Tome and Principe,Middle Africa,2000,142264,64.56,1954.516420176573
STP,Sao Tome and Principe,Middle Africa,2001,144760,64.99,1973.912800497375
STP,Sao Tome and Principe,Middle Africa,2002,147450,65.32,1983.9351644625297
STP,Sao Tome and Principe,Middle Africa,2003,150405,65.75,2072.628117416309
STP,Sao Tome and Principe,Middle Africa,2004,153736,66.04,2105.5535983764375
STP,Sao Tome and Principe,Middle Africa,2005,157472,66.14,2201.433486588092
STP,Sao Tome and Principe,Middle Africa,2006,161676,66.84,2339.5749090774143
STP,Sao Tome and Principe,Middle Africa,2007,166297,67.32,2348.599241116797
STP,Sao Tome and Principe,Middle Africa,2008,171122,67.7,2469.2902841247765
STP,Sao Tome and Principe,Middle Africa,2009,175877,68.44,2460.808081784429
STP,Sao Tome and Principe,Middle Africa,2010,180372,68.91,2559.5757656398996
STP,Sao Tome and Principe,Middle Africa,2011,184521,69.29,2612.0101451867267
STP,Sao Tome and Principe,Middle Africa,2012,188394,69.28,2638.596897990382
STP,Sao Tome and Principe,Middle Africa,2013,192076,69.71,2712.6126324996358
STP,Sao Tome and Principe,Middle Africa,2014,195727,70.01,2836.5353170487465
STP,Sao Tome and Principe,Middle Africa,2015,199439,70.29,2889.5801473132137
STP,Sao Tome and Principe,Middle Africa,2016,203221,70.57,2953.933815895011
STP,Sao Tome and Principe,Middle Africa,2017,207086,66.87,3011.0656587118397
STP,Sao Tome and Principe,Middle Africa,2018,211032,67.1,3033.3929783160847
STP,Sao Tome and Principe,Middle Africa,2019,215048,67.3,3047.035145641903
STP,Sao Tome and Principe,Middle Africa,2020,219161,67.49,3085.9946523332164
SAU,Saudi Arabia,Western Asia,1950,3121340,48.13,10703
SAU,Saudi Arabia,Western Asia,1951,3198811,48.51,11389
SAU,Saudi Arabia,Western Asia,1952,3283593,49.17,11849
SAU,Saudi Arabia,Western Asia,1953,3372837,49.83,12782
SAU,Saudi Arabia,Western Asia,1954,3464662,50.5,13969
SAU,Saudi Arabia,Western Asia,1955,3558165,51.18,14018
SAU,Saudi Arabia,Western Asia,1956,3653505,51.85,14752
SAU,Saudi Arabia,Western Asia,1957,3751798,52.53,14963
SAU,Saudi Arabia,Western Asia,1958,3855030,53.22,15373
SAU,Saudi Arabia,Western Asia,1959,3965799,53.91,16590
SAU,Saudi Arabia,Western Asia,1960,4086534,54.61,17842
SAU,Saudi Arabia,Western Asia,1961,4218852,55.32,19501.31438007306
SAU,Saudi Arabia,Western Asia,1962,4362788,56.04,21311.382660583095
SAU,Saudi Arabia,Western Asia,1963,4516540,56.8,22598.714945511387
SAU,Saudi Arabia,Western Asia,1964,4677304,57.59,23975.991297550896
SAU,Saudi Arabia,Western Asia,1965,4843632,58.45,26192.94777142442
SAU,Saudi Arabia,Western Asia,1966,5015353,59.4,29212.89887272142
SAU,Saudi Arabia,Western Asia,1967,5195124,60.45,30930.541792650187
SAU,Saudi Arabia,Western Asia,1968,5387822,61.61,32762.960617481425
SAU,Saudi Arabia,Western Asia,1969,5599909,62.86,34289.842924233235
SAU,Saudi Arabia,Western Asia,1970,5836388,64.2,36448.741927370145
SAU,Saudi Arabia,Western Asia,1971,6100631,64.88,40506.79347759273
SAU,Saudi Arabia,Western Asia,1972,6392973,65.8,45371.69169962082
SAU,Saudi Arabia,Western Asia,1973,6711922,66.67,52726.02989128896
SAU,Saudi Arabia,Western Asia,1974,7054532,67.62,58880.16384361145
SAU,Saudi Arabia,Western Asia,1975,7419486,68.27,56256.32287735296
SAU,Saudi Arabia,Western Asia,1976,7802928,68.88,57757.54947373601
SAU,Saudi Arabia,Western Asia,1977,8207695,69.47,62307.87084559063
SAU,Saudi Arabia,Western Asia,1978,8646845,69.87,61596.68642146355
SAU,Saudi Arabia,Western Asia,1979,9137928,70.14,61209.827873452276
SAU,Saudi Arabia,Western Asia,1980,9691471,70.69,62972.380560185346
SAU,Saudi Arabia,Western Asia,1981,10311771,71.12,63922.57935130638
SAU,Saudi Arabia,Western Asia,1982,10988851,71.3,61336.98600517925
SAU,Saudi Arabia,Western Asia,1983,11701132,71.45,51705.1683546515
SAU,Saudi Arabia,Western Asia,1984,12418836,71.54,48782.43017300494
SAU,Saudi Arabia,Western Asia,1985,13118998,71.63,43033.0883501926
SAU,Saudi Arabia,Western Asia,1986,13794167,71.74,38470.10116667429
SAU,Saudi Arabia,Western Asia,1987,14445663,71.82,38524.22696002253
SAU,Saudi Arabia,Western Asia,1988,15070082,71.92,38141.46465825468
SAU,Saudi Arabia,Western Asia,1989,15666289,71.89,38017.36326962946
SAU,Saudi Arabia,Western Asia,1990,16233786,71.69,42700.452007929634
SAU,Saudi Arabia,Western Asia,1991,16772695,72.16,47531.00202442124
SAU,Saudi Arabia,Western Asia,1992,17282686,72.6,47967.77537935944
SAU,Saudi Arabia,Western Asia,1993,17763297,72.95,46033.45876612883
SAU,Saudi Arabia,Western Asia,1994,18214475,73.26,45144.040659969614
SAU,Saudi Arabia,Western Asia,1995,18638790,73.56,44209.897745508155
SAU,Saudi Arabia,Western Asia,1996,19033843,73.83,44434.116641605164
SAU,Saudi Arabia,Western Asia,1997,19407138,74.05,44060.437968751496
SAU,Saudi Arabia,Western Asia,1998,19783301,74.32,44473.26560921254
SAU,Saudi Arabia,Western Asia,1999,20194531,74.52,41928.08439076896
SAU,Saudi Arabia,Western Asia,2000,20663840,74.67,43280.87131917398
SAU,Saudi Arabia,Western Asia,2001,21202646,74.85,41670.3179405061
SAU,Saudi Arabia,Western Asia,2002,21805322,74.68,39376.30455537414
SAU,Saudi Arabia,Western Asia,2003,22456645,74.67,42532.53324350098
SAU,Saudi Arabia,Western Asia,2004,23132686,74.77,44575.45483477362
SAU,Saudi Arabia,Western Asia,2005,23816175,74.73,45709.69099781976
SAU,Saudi Arabia,Western Asia,2006,24498313,74.7,45675.79816618393
SAU,Saudi Arabia,Western Asia,2007,25184589,74.73,45251.88002869533
SAU,Saudi Arabia,Western Asia,2008,25888535,74.73,46772.82820368167
SAU,Saudi Arabia,Western Asia,2009,26630303,74.72,44533.477519951615
SAU,Saudi Arabia,Western Asia,2010,27421468,74.8,45428.275393571195
SAU,Saudi Arabia,Western Asia,2011,28267591,75.01,48473.53281714031
SAU,Saudi Arabia,Western Asia,2012,29154906,75.33,49541.57629594141
SAU,Saudi Arabia,Western Asia,2013,30052058,75.68,49359.34836808847
SAU,Saudi Arabia,Western Asia,2014,30916603,76.05,49731.85443433096
SAU,Saudi Arabia,Western Asia,2015,31717676,76.2,50467.12754112249
SAU,Saudi Arabia,Western Asia,2016,32443443,76.59,50163.6031662854
SAU,Saudi Arabia,Western Asia,2017,33101183,76.86,48803.99591760814
SAU,Saudi Arabia,Western Asia,2018,33702757,76.98,48995.69492193176
SAU,Saudi Arabia,Western Asia,2019,34268529,77.12,48115.28385125606
SAU,Saudi Arabia,Western Asia,2020,34813867,77.27,48201.76971434974
SEN,Senegal,Western Africa,1950,2486642,40.89,1778
SEN,Senegal,Western Africa,1951,2545343,41.26,1810
SEN,Senegal,Western Africa,1952,2606617,41.93,1841
SEN,Senegal,Western Africa,1953,2670733,42.57,1871
SEN,Senegal,Western Africa,1954,2737910,43.19,1901
SEN,Senegal,Western Africa,1955,2808239,43.79,1932
SEN,Senegal,Western Africa,1956,2881767,44.35,1961
SEN,Senegal,Western Africa,1957,2958481,44.88,1990
SEN,Senegal,Western Africa,1958,3038293,45.38,2019
SEN,Senegal,Western Africa,1959,3121093,45.81,2046
SEN,Senegal,Western Africa,1960,3206757,46.17,2041
SEN,Senegal,Western Africa,1961,3295280,46.45,2104.6551176227817
SEN,Senegal,Western Africa,1962,3386803,46.64,2144.6844956733535
SEN,Senegal,Western Africa,1963,3481654,46.74,2195.4000176352965
SEN,Senegal,Western Africa,1964,3580241,46.8,2206.0759278495498
SEN,Senegal,Western Africa,1965,3682879,46.84,2244.9265992719284
SEN,Senegal,Western Africa,1966,3789381,46.9,2262.862412093162
SEN,Senegal,Western Africa,1967,3899648,47.03,2195.9660018032396
SEN,Senegal,Western Africa,1968,4014107,47.29,2294.1518554438135
SEN,Senegal,Western Africa,1969,4133324,47.69,2104.0192121401565
SEN,Senegal,Western Africa,1970,4257508,48.29,2237.729350126882
SEN,Senegal,Western Africa,1971,4387532,48.54,2188.5977741017045
SEN,Senegal,Western Africa,1972,4522886,48.89,2280.9999736893656
SEN,Senegal,Western Africa,1973,4660726,49.21,2109.107879759505
SEN,Senegal,Western Africa,1974,4797188,49.61,2151.3347842527746
SEN,Senegal,Western Africa,1975,4929846,50.1,2279.5172262987526
SEN,Senegal,Western Africa,1976,5057375,50.68,2450.4759662868582
SEN,Senegal,Western Africa,1977,5181505,51.25,2332.2868635657014
SEN,Senegal,Western Africa,1978,5306685,51.84,2190.2551415808553
SEN,Senegal,Western Africa,1979,5439069,52.59,2290.8677696495483
SEN,Senegal,Western Africa,1980,5583157,53.15,2164.5969368226615
SEN,Senegal,Western Africa,1981,5740441,53.61,2097.944487540243
SEN,Senegal,Western Africa,1982,5909734,54.28,2360.3608187779687
SEN,Senegal,Western Africa,1983,6089567,55.24,2364.223325238067
SEN,Senegal,Western Africa,1984,6277420,56.11,2202.88062484269
SEN,Senegal,Western Africa,1985,6471329,56.36,2233.808014242515
SEN,Senegal,Western Africa,1986,6670665,56.78,2286.5384109380398
SEN,Senegal,Western Africa,1987,6875746,57.21,2324.4618551936037
SEN,Senegal,Western Africa,1988,7086624,57.69,2385.936827606488
SEN,Senegal,Western Africa,1989,7303511,58.06,2282.8090343124013
SEN,Senegal,Western Africa,1990,7526306,58.43,2323.3458497435527
SEN,Senegal,Western Africa,1991,7755503,58.81,2312.3126157001034
SEN,Senegal,Western Africa,1992,7990090,58.9,2272.3102200350686
SEN,Senegal,Western Africa,1993,8226749,59,2235.648808174408
SEN,Senegal,Western Africa,1994,8461066,59.09,2173.361457055175
SEN,Senegal,Western Africa,1995,8690155,59.07,2229.5604445490326
SEN,Senegal,Western Africa,1996,8912872,59.22,2217.593217203164
SEN,Senegal,Western Africa,1997,9130876,59.46,2232.2684234239955
SEN,Senegal,Western Africa,1998,9347777,59.68,2309.091915971038
SEN,Senegal,Western Africa,1999,9568717,60.06,2398.9500404286177
SEN,Senegal,Western Africa,2000,9797731,60.64,2417.825395798272
SEN,Senegal,Western Africa,2001,10036102,61.16,2468.5269309737982
SEN,Senegal,Western Africa,2002,10283694,61.45,2424.8683898023414
SEN,Senegal,Western Africa,2003,10541470,62.3,2523.6703416126975
SEN,Senegal,Western Africa,2004,10810086,62.83,2605.437920475378
SEN,Senegal,Western Africa,2005,11090123,63.35,2682.4433038299035
SEN,Senegal,Western Africa,2006,11382272,63.9,2677.9276567103652
SEN,Senegal,Western Africa,2007,11687078,64.52,2736.884191155394
SEN,Senegal,Western Africa,2008,12004700,65.07,2772.552545586312
SEN,Senegal,Western Africa,2009,12335092,65.55,2754.7549742636697
SEN,Senegal,Western Africa,2010,12678143,65.94,2775.7019136004383
SEN,Senegal,Western Africa,2011,13033814,66.29,2739.335655165863
SEN,Senegal,Western Africa,2012,13401990,66.59,2800.4115967106377
SEN,Senegal,Western Africa,2013,13782429,66.91,2799.962419831802
SEN,Senegal,Western Africa,2014,14174740,67.23,2902.5073324801724
SEN,Senegal,Western Africa,2015,14578450,67.5,3001.819107175317
SEN,Senegal,Western Africa,2016,14993514,67.8,3104.2444835146716
SEN,Senegal,Western Africa,2017,15419354,68.05,3232.3101648746115
SEN,Senegal,Western Africa,2018,15854324,68.34,3356.335910253884
SEN,Senegal,Western Africa,2019,16296362,68.62,3460.80500973162
SEN,Senegal,Western Africa,2020,16743930,68.89,3592.1416780289933
SRB,Serbia,Southern Europe,1950,6732252,58.6,3537.058351054001
SRB,Serbia,Southern Europe,1951,6853292,58.84,3581.7257436280256
SRB,Serbia,Southern Europe,1952,6963394,59.31,3218
SRB,Serbia,Southern Europe,1953,7063171,59.8,3716
SRB,Serbia,Southern Europe,1954,7153361,60.29,3538
SRB,Serbia,Southern Europe,1955,7234917,60.8,4090
SRB,Serbia,Southern Europe,1956,7308930,61.31,3873
SRB,Serbia,Southern Europe,1957,7376691,61.83,4979
SRB,Serbia,Southern Europe,1958,7439611,62.36,4783
SRB,Serbia,Southern Europe,1959,7499166,62.9,6148
SRB,Serbia,Southern Europe,1960,7556732,63.44,6249
SRB,Serbia,Southern Europe,1961,7613358,63.99,6385.166296659109
SRB,Serbia,Southern Europe,1962,7669607,64.54,6691.761180592434
SRB,Serbia,Southern Europe,1963,7725498,65.08,7439.571541019103
SRB,Serbia,Southern Europe,1964,7780687,65.61,8147.144144983598
SRB,Serbia,Southern Europe,1965,7835085,66.12,8242.210089360868
SRB,Serbia,Southern Europe,1966,7888803,66.62,8890.042896875482
SRB,Serbia,Southern Europe,1967,7942636,67.09,8969.321095036963
SRB,Serbia,Southern Europe,1968,7997997,67.54,9049.431338121281
SRB,Serbia,Southern Europe,1969,8056665,67.97,10013.059361410707
SRB,Serbia,Southern Europe,1970,8119865,68.35,10216.881215389665
SRB,Serbia,Southern Europe,1971,8187994,68.43,11099.422578350692
SRB,Serbia,Southern Europe,1972,8260626,68.77,11500.63157077926
SRB,Serbia,Southern Europe,1973,8337073,69.08,12067.064784007529
SRB,Serbia,Southern Europe,1974,8416255,69.3,13001.74483781682
SRB,Serbia,Southern Europe,1975,8497172,69.46,13263.824717211797
SRB,Serbia,Southern Europe,1976,8579634,69.61,13843.83063426715
SRB,Serbia,Southern Europe,1977,8663330,69.74,14846.023411321052
SRB,Serbia,Southern Europe,1978,8746979,69.84,15499.065448768084
SRB,Serbia,Southern Europe,1979,8829036,69.91,16753.357897736514
SRB,Serbia,Southern Europe,1980,8908295,70.01,16662.11098756833
SRB,Serbia,Southern Europe,1981,8984597,70.06,16902.705819749066
SRB,Serbia,Southern Europe,1982,9057971,70.13,16980.072027168117
SRB,Serbia,Southern Europe,1983,9127675,70.19,16589.219050853586
SRB,Serbia,Southern Europe,1984,9192920,70.24,16820.226870243623
SRB,Serbia,Southern Europe,1985,9253396,70.38,16762.494547947586
SRB,Serbia,Southern Europe,1986,9306347,70.51,17274.124852640893
SRB,Serbia,Southern Europe,1987,9352149,70.63,16938.032103637357
SRB,Serbia,Southern Europe,1988,9397310,70.75,16645.40171602299
SRB,Serbia,Southern Europe,1989,9450770,70.81,16890.687213846068
SRB,Serbia,Southern Europe,1990,9517677,70.88,15012.276630106275
SRB,Serbia,Southern Europe,1991,9602879,72.05,13339.437058407171
SRB,Serbia,Southern Europe,1992,9701145,71.41,9677.529267524607
SRB,Serbia,Southern Europe,1993,9795253,71.3,6736.338463028979
SRB,Serbia,Southern Europe,1994,9861631,71.23,6925.025968321062
SRB,Serbia,Southern Europe,1995,9884145,71.09,7349.086547293671
SRB,Serbia,Southern Europe,1996,9856064,71.13,7534.8604161864205
SRB,Serbia,Southern Europe,1997,9784689,71.14,8098.864793352144
SRB,Serbia,Southern Europe,1998,9685430,71.65,8327.22669329085
SRB,Serbia,Southern Europe,1999,9580824,69.37,7342.281428820736
SRB,Serbia,Southern Europe,2000,9487612,72.13,7937.3060345427275
SRB,Serbia,Southern Europe,2001,9410769,72.43,8347.934686952787
SRB,Serbia,Southern Europe,2002,9346464,72.45,8950.199566167483
SRB,Serbia,Southern Europe,2003,9292232,72.42,9365.290290750381
SRB,Serbia,Southern Europe,2004,9242643,72.63,10236.37944384523
SRB,Serbia,Southern Europe,2005,9193818,72.71,10836.024084118262
SRB,Serbia,Southern Europe,2006,9145913,73.16,11934.292399238873
SRB,Serbia,Southern Europe,2007,9101189,73.68,12754.377477492226
SRB,Serbia,Southern Europe,2008,9060105,73.89,13533.176491883924
SRB,Serbia,Southern Europe,2009,9023354,74.02,13216.371650718791
SRB,Serbia,Southern Europe,2010,8991258,74.37,13366.65013950217
SRB,Serbia,Southern Europe,2011,8963761,74.5,13746.908245322471
SRB,Serbia,Southern Europe,2012,8940116,74.7,13719.620640269097
